date,nav,dayChange,scheme_code
2025-07-22,62.89,0.0499999999999971,101923
2025-07-23,63.16,0.269999999999996,101923
2025-07-24,62.92,-0.2399999999999948,101923
2025-07-25,62.3,-0.6200000000000045,101923
2025-07-28,61.87,-0.4299999999999997,101923
2025-07-29,62.25,0.3800000000000025,101923
2025-07-30,62.52,0.2700000000000031,101923
2025-07-31,62.28,-0.240000000000002,101923
2025-08-01,61.86,-0.4200000000000017,101923
2025-08-04,62.25,0.3900000000000005,101923
2025-08-05,62.19,-0.0600000000000022,101923
2025-08-06,61.9,-0.2899999999999991,101923
2025-08-07,62.0,0.1000000000000014,101923
2025-08-08,61.39,-0.6099999999999994,101923
2025-08-11,61.88,0.490000000000002,101923
2025-08-12,61.7,-0.1799999999999997,101923
2025-08-13,62.15,0.4499999999999957,101923
2025-08-14,62.18,0.0300000000000011,101923
2025-08-18,62.88,0.7000000000000028,101923
2025-08-19,63.16,0.279999999999994,101923
2025-08-20,63.43,0.2700000000000031,101923
2025-08-21,63.42,-0.009999999999998,101923
2025-08-22,63.15,-0.2700000000000031,101923
2025-08-25,63.32,0.1700000000000017,101923
2025-08-26,62.6,-0.7199999999999989,101923
2025-08-28,62.04,-0.5600000000000023,101923
2025-08-29,61.87,-0.1700000000000017,101923
2025-09-01,62.55,0.6799999999999997,101923
2025-09-02,62.46,-0.0899999999999963,101923
2025-09-03,62.75,0.2899999999999991,101923
2025-09-04,62.74,-0.009999999999998,101923
2025-09-05,62.68,-0.0600000000000022,101923
2025-09-08,62.83,0.1499999999999985,101923
2025-09-09,62.87,0.0399999999999991,101923
2025-09-10,63.15,0.2800000000000011,101923
2025-09-11,63.17,0.0200000000000031,101923
2025-09-12,63.38,0.2100000000000008,101923
2025-09-15,63.43,0.0499999999999971,101923
2025-09-16,63.81,0.3800000000000025,101923
2025-09-17,64.07,0.2599999999999909,101923
2025-09-18,64.3,0.2300000000000039,101923
2025-09-19,64.22,-0.0799999999999983,101923
2025-09-22,63.9,-0.3200000000000003,101923
2025-09-23,63.73,-0.1700000000000017,101923
2025-09-24,63.3,-0.4299999999999997,101923
2025-09-25,62.91,-0.3900000000000005,101923
2025-09-26,62.02,-0.8899999999999935,101923
2025-09-30,62.07,0.0499999999999971,101923
2025-10-01,62.52,0.4500000000000028,101923
2025-10-03,62.64,0.1199999999999974,101923
2025-10-06,63.1,0.4600000000000008,101923
2025-10-07,63.25,0.1499999999999985,101923
2025-10-08,62.94,-0.3100000000000023,101923
2025-10-09,63.26,0.3200000000000003,101923
2025-10-10,63.48,0.2199999999999988,101923
2025-10-13,63.41,-0.0700000000000002,101923
2025-10-14,63.2,-0.2099999999999937,101923
2025-10-15,63.66,0.4599999999999937,101923
2025-10-16,64.1,0.4399999999999977,101923
2025-10-17,64.27,0.1700000000000017,101923
2025-10-20,64.36,0.0900000000000034,101923
2025-10-23,64.28,-0.0799999999999983,101923
2025-10-24,64.17,-0.1099999999999994,101923
2025-10-27,64.59,0.4200000000000017,101923
2025-10-28,64.47,-0.1200000000000045,101923
2025-10-29,64.78,0.3100000000000023,101923
2025-10-30,64.54,-0.2399999999999948,101923
2025-10-31,64.11,-0.4300000000000068,101923
2025-11-03,61.16,-2.950000000000003,101923
2025-11-04,60.83,-0.3299999999999983,101923
2025-11-06,60.41,-0.4200000000000017,101923
2025-11-07,60.36,-0.0499999999999971,101923
2025-11-10,60.64,0.2800000000000011,101923
2025-11-11,60.85,0.2100000000000008,101923
2025-11-12,61.05,0.1999999999999957,101923
2025-11-13,60.99,-0.0599999999999951,101923
2025-11-14,61.0,0.009999999999998,101923
2025-11-17,61.33,0.3299999999999983,101923
2025-11-18,60.94,-0.3900000000000005,101923
2025-11-19,61.28,0.3400000000000034,101923
2025-11-20,61.5,0.2199999999999988,101923
2025-11-21,61.02,-0.4799999999999969,101923
2025-11-24,60.74,-0.2800000000000011,101923
2025-11-25,60.68,-0.0600000000000022,101923
2025-11-26,61.49,0.8100000000000023,101923
2025-11-27,61.48,-0.0100000000000051,101923
2025-11-28,61.44,-0.0399999999999991,101923
2025-12-01,61.33,-0.1099999999999994,101923
2025-12-02,61.09,-0.2399999999999948,101923
2025-12-03,60.81,-0.2800000000000011,101923
2025-12-04,60.88,0.0700000000000002,101923
2025-12-05,61.13,0.25,101923
2025-12-08,60.43,-0.7000000000000028,101923
2025-12-09,60.4,-0.0300000000000011,101923
2025-12-10,60.04,-0.3599999999999994,101923
2025-12-11,60.45,0.4100000000000037,101923
2025-12-12,60.84,0.3900000000000005,101923
2025-12-15,60.73,-0.1100000000000065,101923
2025-12-16,60.36,-0.3699999999999974,101923
2025-12-17,60.09,-0.269999999999996,101923
2025-12-18,60.12,0.029999999999994,101923
2025-12-19,60.6,0.480000000000004,101923
2025-12-22,61.12,0.519999999999996,101923
2025-12-23,61.15,0.0300000000000011,101923
2025-12-24,61.05,-0.1000000000000014,101923
2025-12-26,60.81,-0.2399999999999948,101923
2025-12-29,60.6,-0.2100000000000008,101923
2025-12-30,60.4,-0.2000000000000028,101923
2025-12-31,60.85,0.4500000000000028,101923
2026-01-01,60.88,0.0300000000000011,101923
2026-01-02,61.37,0.4899999999999949,101923
2026-01-05,61.26,-0.1099999999999994,101923
2026-01-06,61.21,-0.0499999999999971,101923
2026-01-07,61.28,0.0700000000000002,101923
2026-01-08,60.57,-0.7100000000000009,101923
2026-01-09,59.93,-0.6400000000000006,101923
2026-01-12,59.9,-0.0300000000000011,101923
2026-01-13,59.82,-0.0799999999999983,101923
2026-01-14,59.8,-0.0200000000000031,101923
2026-01-16,59.8,0.0,101923
2026-01-19,59.55,-0.25,101923
2026-01-20,58.58,-0.9699999999999988,101923
2026-01-21,58.28,-0.2999999999999971,101923
2026-01-22,58.6,0.3200000000000003,101923
2026-01-23,57.94,-0.6600000000000037,101923
2026-01-27,58.16,0.2199999999999988,101923
2026-01-28,58.83,0.6700000000000017,101923
2026-01-29,58.9,0.0700000000000002,101923
2026-01-30,58.9,0.0,101923
2026-02-02,58.37,-0.5300000000000011,101923
2026-02-03,59.86,1.490000000000002,101923
2026-02-04,60.02,0.1600000000000037,101923
2026-02-05,59.83,-0.1900000000000048,101923
2026-02-06,59.77,-0.0599999999999951,101923
2026-02-09,60.45,0.6799999999999997,101923
2026-02-10,60.61,0.1599999999999966,101923
2026-02-11,60.73,0.1199999999999974,101923
2026-02-12,60.48,-0.25,101923
2026-02-13,59.83,-0.6499999999999986,101923
2026-02-16,60.09,0.2600000000000051,101923
2026-02-17,60.24,0.1499999999999985,101923
2026-02-18,60.45,0.2100000000000008,101923
2026-02-19,59.54,-0.9100000000000036,101923
2026-02-20,59.79,0.25,101923
2026-02-23,60.05,0.259999999999998,101923
2026-02-24,59.45,-0.5999999999999943,101923
2026-02-25,59.75,0.2999999999999971,101923
2026-02-26,59.92,0.1700000000000017,101923
2026-02-27,59.15,-0.7700000000000031,101923
2026-03-02,58.41,-0.740000000000002,101923
2026-03-04,57.49,-0.9199999999999946,101923
2026-03-05,58.1,0.6099999999999994,101923
2026-03-06,57.47,-0.6300000000000026,101923
2026-03-09,56.49,-0.9799999999999968,101923
2026-03-10,57.11,0.6199999999999974,101923
2026-03-11,56.17,-0.9399999999999976,101923
2026-03-12,55.6,-0.5700000000000003,101923
2026-03-13,54.39,-1.2100000000000009,101923
2026-03-16,54.8,0.4099999999999966,101923
2026-03-17,55.3,0.5,101923
2026-03-18,55.96,0.6600000000000037,101923
2026-03-19,54.18,-1.7800000000000011,101923
2026-03-20,54.34,0.1600000000000037,101923
2026-03-23,52.79,-1.5500000000000045,101923
2026-03-24,53.92,1.1300000000000026,101923
2026-03-25,54.91,0.9899999999999948,101923
2026-03-27,53.69,-1.2199999999999989,101923
2026-03-30,52.47,-1.2199999999999989,101923
2026-03-31,52.47,0.0,101923
2026-04-01,53.47,1.0,101923
2026-04-02,53.53,0.0600000000000022,101923
2026-04-06,54.23,0.6999999999999957,101923
2026-04-07,54.42,0.1900000000000048,101923
2026-04-08,56.56,2.140000000000001,101923
2026-04-09,56.13,-0.4299999999999997,101923
2026-04-10,56.92,0.7899999999999991,101923
2026-04-13,56.45,-0.4699999999999988,101923
2026-04-15,57.52,1.0700000000000005,101923
2026-04-16,57.69,0.1699999999999946,101923
2026-04-17,58.13,0.4400000000000048,101923
2026-04-20,58.25,0.1199999999999974,101923
2026-04-21,58.7,0.4500000000000028,101923
2026-04-22,58.45,-0.25,101923
2026-04-23,57.94,-0.5100000000000051,101923
2026-04-24,57.34,-0.5999999999999943,101923
2026-04-27,57.86,0.519999999999996,101923
2026-04-28,57.65,-0.2100000000000008,101923
2026-04-29,57.91,0.259999999999998,101923
2026-04-30,57.4,-0.509999999999998,101923
2026-05-04,57.71,0.3100000000000023,101923
2026-05-05,57.67,-0.0399999999999991,101923
2026-05-06,58.5,0.8299999999999983,101923
2026-05-07,58.71,0.2100000000000008,101923
2026-05-08,58.46,-0.25,101923
2026-05-11,57.74,-0.7199999999999989,101923
2026-05-12,56.5,-1.240000000000002,101923
2026-05-13,56.52,0.0200000000000031,101923
2026-05-14,57.18,0.6599999999999966,101923
2026-05-15,57.14,-0.0399999999999991,101923
2026-05-18,57.08,-0.0600000000000022,101923
2026-05-19,57.21,0.1300000000000025,101923
2026-05-20,57.35,0.1400000000000005,101923
2026-05-21,57.4,0.0499999999999971,101923
2026-05-22,57.54,0.1400000000000005,101923
2026-05-25,58.08,0.5399999999999991,101923
2026-05-26,57.88,-0.1999999999999957,101923
2026-05-27,58.0,0.1199999999999974,101923
2026-05-29,57.18,-0.8200000000000003,101923
2026-06-01,56.58,-0.6000000000000014,101923
2026-06-02,56.78,0.2000000000000028,101923
2026-06-03,56.56,-0.2199999999999988,101923
2026-06-04,56.65,0.0899999999999963,101923
2026-06-05,56.64,-0.009999999999998,101923
2026-06-08,55.96,-0.6799999999999997,101923
2026-06-09,56.45,0.490000000000002,101923
2026-06-10,56.25,-0.2000000000000028,101923
2026-06-11,55.99,-0.259999999999998,101923
2026-06-12,57.11,1.1199999999999974,101923
2026-06-15,57.98,0.8699999999999974,101923
2026-06-16,58.16,0.1799999999999997,101923
2026-06-17,58.59,0.4300000000000068,101923
2026-06-18,58.87,0.279999999999994,101923
2026-06-19,58.77,-0.0999999999999943,101923
2026-06-22,59.01,0.2399999999999948,101923
2026-06-23,58.47,-0.5399999999999991,101923
2026-06-24,58.79,0.3200000000000003,101923
2026-06-25,58.93,0.1400000000000005,101923
2026-06-29,58.6,-0.3299999999999983,101923
2026-06-30,58.64,0.0399999999999991,101923
2026-07-01,59.02,0.3800000000000025,101923
2026-07-02,59.43,0.4099999999999966,101923
2026-07-03,59.49,0.0600000000000022,101923
2026-07-06,59.8,0.3099999999999951,101923
2026-07-07,59.68,-0.1199999999999974,101923
2026-07-08,58.56,-1.1199999999999974,101923
2026-07-09,58.95,0.3900000000000005,101923
2026-07-10,59.59,0.6400000000000006,101923
2026-07-13,59.53,-0.0600000000000022,101923
2026-07-14,59.16,-0.3700000000000045,101923
2026-07-15,59.44,0.2800000000000011,101923
2026-07-16,59.28,-0.1599999999999966,101923
2026-07-17,59.56,0.2800000000000011,101923
2026-07-20,59.52,-0.0399999999999991,101923
2026-07-21,59.56,0.0399999999999991,101923
2026-07-22,59.1,-0.4600000000000008,101923
2026-07-23,58.74,-0.3599999999999994,101923
2026-07-24,58.5,-0.240000000000002,101923
2026-07-27,59.24,0.740000000000002,101923
2026-07-28,59.15,-0.0900000000000034,101923
2026-07-29,59.73,0.5799999999999983,101923
2026-07-30,59.82,0.0900000000000034,101923
2026-07-31,60.1,0.2800000000000011,101923
2006-04-03,14.32,,103215
2006-04-04,14.41,0.0899999999999998,103215
2006-04-05,14.65,0.2400000000000002,103215
2006-04-07,14.51,-0.1400000000000005,103215
2006-04-10,14.6,0.0899999999999998,103215
2006-04-12,14.26,-0.3399999999999998,103215
2006-04-13,14.01,-0.25,103215
2006-04-17,14.27,0.2599999999999998,103215
2006-04-18,14.49,0.2200000000000006,103215
2006-04-19,14.48,-0.0099999999999997,103215
2006-04-20,14.6,0.1199999999999992,103215
2006-04-21,14.63,0.0300000000000011,103215
2006-04-24,14.58,-0.0500000000000007,103215
2006-04-25,14.31,-0.2699999999999996,103215
2006-04-26,14.59,0.2799999999999993,103215
2006-04-27,14.48,-0.1099999999999994,103215
2006-04-28,14.47,-0.0099999999999997,103215
2006-05-02,14.9,0.4299999999999997,103215
2006-05-03,15.03,0.129999999999999,103215
2006-05-04,15.04,0.0099999999999997,103215
2006-05-05,15.06,0.0200000000000013,103215
2006-05-08,15.16,0.0999999999999996,103215
2006-05-09,15.27,0.1099999999999994,103215
2006-05-10,15.3,0.0300000000000011,103215
2006-05-11,15.16,-0.1400000000000005,103215
2006-05-12,14.95,-0.2100000000000008,103215
2006-05-15,14.5,-0.4499999999999993,103215
2006-05-16,14.46,-0.0399999999999991,103215
2006-05-17,14.86,0.3999999999999986,103215
2006-05-18,13.87,-0.9900000000000002,103215
2006-05-19,13.25,-0.6199999999999992,103215
2006-05-22,12.68,-0.5700000000000003,103215
2006-05-23,13.11,0.4299999999999997,103215
2006-05-24,12.89,-0.2199999999999988,103215
2006-05-25,12.95,0.0599999999999987,103215
2006-05-26,13.12,0.1699999999999999,103215
2006-05-29,13.18,0.0600000000000005,103215
2006-05-30,13.14,-0.0399999999999991,103215
2006-05-31,12.78,-0.3600000000000012,103215
2006-06-01,12.39,-0.3899999999999988,103215
2006-06-02,12.66,0.2699999999999996,103215
2006-06-05,12.43,-0.2300000000000004,103215
2006-06-06,12.04,-0.3900000000000005,103215
2006-06-07,11.57,-0.4699999999999988,103215
2006-06-08,10.97,-0.5999999999999996,103215
2006-06-09,11.53,0.5599999999999987,103215
2006-06-12,11.23,-0.2999999999999989,103215
2006-06-13,10.69,-0.5400000000000009,103215
2006-06-14,10.48,-0.209999999999999,103215
2006-06-15,11.13,0.6500000000000004,103215
2006-06-16,11.45,0.3199999999999985,103215
2006-06-19,11.72,0.2700000000000013,103215
2006-06-20,11.58,-0.1400000000000005,103215
2006-06-21,11.82,0.2400000000000002,103215
2006-06-22,12.1,0.2799999999999993,103215
2006-06-23,12.13,0.0300000000000011,103215
2006-06-26,11.73,-0.4000000000000003,103215
2006-06-27,11.71,-0.0199999999999995,103215
2006-06-28,11.7,-0.0100000000000015,103215
2006-06-29,11.72,0.0200000000000013,103215
2006-06-30,12.23,0.5099999999999998,103215
2006-07-03,12.31,0.08,103215
2006-07-04,12.33,0.0199999999999995,103215
2006-07-05,12.5,0.1699999999999999,103215
2006-07-06,12.41,-0.0899999999999998,103215
2006-07-07,12.17,-0.2400000000000002,103215
2006-07-10,12.33,0.1600000000000001,103215
2006-07-11,12.28,-0.0500000000000007,103215
2006-07-12,12.52,0.2400000000000002,103215
2006-07-13,12.49,-0.0299999999999993,103215
2006-07-14,12.33,-0.1600000000000001,103215
2006-07-17,11.93,-0.4000000000000003,103215
2006-07-18,11.79,-0.1400000000000005,103215
2006-07-19,11.39,-0.3999999999999986,103215
2006-07-20,11.69,0.2999999999999989,103215
2006-07-21,11.42,-0.2699999999999996,103215
2006-07-24,11.48,0.0600000000000005,103215
2006-07-25,11.71,0.2300000000000004,103215
2006-07-26,11.96,0.25,103215
2006-07-27,12.14,0.1799999999999997,103215
2006-07-28,12.13,-0.0099999999999997,103215
2006-07-31,12.24,0.1099999999999994,103215
2006-08-01,12.19,-0.0500000000000007,103215
2006-08-02,12.35,0.1600000000000001,103215
2006-08-03,12.39,0.0400000000000009,103215
2006-08-04,12.32,-0.0700000000000002,103215
2006-08-07,12.33,0.0099999999999997,103215
2006-08-08,12.52,0.1899999999999995,103215
2006-08-09,12.69,0.1699999999999999,103215
2006-08-10,12.81,0.120000000000001,103215
2006-08-11,12.87,0.0599999999999987,103215
2006-08-14,13.13,0.2600000000000015,103215
2006-08-16,13.29,0.1599999999999983,103215
2006-08-17,13.21,-0.0799999999999983,103215
2006-08-18,13.22,0.0099999999999997,103215
2006-08-21,13.31,0.0899999999999998,103215
2006-08-22,13.26,-0.0500000000000007,103215
2006-08-23,13.11,-0.1500000000000003,103215
2006-08-24,13.24,0.1300000000000007,103215
2006-08-25,13.36,0.1199999999999992,103215
2006-08-28,13.37,0.0099999999999997,103215
2006-08-29,13.42,0.0500000000000007,103215
2006-08-30,13.41,-0.0099999999999997,103215
2006-08-31,13.29,-0.120000000000001,103215
2006-09-01,13.42,0.1300000000000007,103215
2006-09-04,13.61,0.1899999999999995,103215
2006-09-05,13.67,0.0600000000000005,103215
2006-09-06,13.75,0.08,103215
2006-09-07,13.69,-0.0600000000000005,103215
2006-09-08,13.79,0.0999999999999996,103215
2006-09-11,13.38,-0.4099999999999983,103215
2006-09-12,13.49,0.1099999999999994,103215
2006-09-13,13.72,0.2300000000000004,103215
2006-09-14,13.77,0.0499999999999989,103215
2006-09-15,13.79,0.0199999999999995,103215
2006-09-18,13.83,0.0400000000000009,103215
2006-09-19,13.64,-0.1899999999999995,103215
2006-09-20,13.72,0.08,103215
2006-09-21,13.87,0.1499999999999985,103215
2006-09-22,13.84,-0.0299999999999993,103215
2006-09-25,13.8,-0.0399999999999991,103215
2006-09-26,13.9,0.0999999999999996,103215
2006-09-27,13.99,0.0899999999999998,103215
2006-09-28,14.08,0.0899999999999998,103215
2006-09-29,14.18,0.0999999999999996,103215
2006-10-03,14.17,-0.0099999999999997,103215
2006-10-04,14.11,-0.0600000000000005,103215
2006-10-05,14.32,0.2100000000000008,103215
2006-10-06,14.41,0.0899999999999998,103215
2006-10-09,14.51,0.0999999999999996,103215
2006-10-10,14.47,-0.0399999999999991,103215
2006-10-11,14.34,-0.1300000000000007,103215
2006-10-12,14.46,0.120000000000001,103215
2006-10-13,14.54,0.0799999999999983,103215
2006-10-16,14.59,0.0500000000000007,103215
2006-10-17,14.56,-0.0299999999999993,103215
2006-10-18,14.53,-0.0300000000000011,103215
2006-10-19,14.4,-0.129999999999999,103215
2006-10-20,14.45,0.0499999999999989,103215
2006-10-23,14.41,-0.0399999999999991,103215
2006-10-26,14.53,0.1199999999999992,103215
2006-10-27,14.75,0.2200000000000006,103215
2006-10-30,14.87,0.1199999999999992,103215
2006-10-31,14.82,-0.0499999999999989,103215
2006-11-01,14.91,0.0899999999999998,103215
2006-11-02,15.04,0.129999999999999,103215
2006-11-03,15.11,0.0700000000000002,103215
2006-11-06,15.24,0.1300000000000007,103215
2006-11-07,15.3,0.0600000000000005,103215
2006-11-08,15.11,-0.1900000000000012,103215
2006-11-09,15.22,0.1100000000000012,103215
2006-11-10,15.32,0.0999999999999996,103215
2006-11-13,15.46,0.1400000000000005,103215
2006-11-14,15.4,-0.0600000000000005,103215
2006-11-15,15.37,-0.0300000000000011,103215
2006-11-16,15.37,0.0,103215
2006-11-17,15.17,-0.1999999999999993,103215
2006-11-20,15.16,-0.0099999999999997,103215
2006-11-21,15.43,0.2699999999999996,103215
2006-11-22,15.59,0.1600000000000001,103215
2006-11-23,15.68,0.0899999999999998,103215
2006-11-24,15.78,0.0999999999999996,103215
2006-11-27,15.81,0.0300000000000011,103215
2006-11-28,15.66,-0.1500000000000003,103215
2006-11-29,15.74,0.08,103215
2006-11-30,15.85,0.1099999999999994,103215
2006-12-01,16.06,0.209999999999999,103215
2006-12-04,16.14,0.0800000000000018,103215
2006-12-05,16.14,0.0,103215
2006-12-06,15.97,-0.1699999999999999,103215
2006-12-07,16.02,0.0499999999999989,103215
2006-12-08,15.88,-0.1399999999999988,103215
2006-12-11,15.49,-0.3900000000000005,103215
2006-12-12,14.93,-0.5600000000000005,103215
2006-12-13,15.2,0.2699999999999996,103215
2006-12-14,15.49,0.2900000000000009,103215
2006-12-15,15.63,0.1400000000000005,103215
2006-12-18,15.64,0.0099999999999997,103215
2006-12-19,15.32,-0.3200000000000003,103215
2006-12-20,15.23,-0.0899999999999998,103215
2006-12-21,15.26,0.0299999999999993,103215
2006-12-22,15.4,0.1400000000000005,103215
2006-12-26,15.64,0.2400000000000002,103215
2006-12-27,15.76,0.1199999999999992,103215
2006-12-28,15.8,0.0400000000000009,103215
2006-12-29,15.85,0.0499999999999989,103215
2007-01-02,16.1,0.2500000000000018,103215
2007-01-03,16.21,0.1099999999999994,103215
2007-01-04,16.17,-0.0399999999999991,103215
2007-01-05,16.04,-0.1300000000000025,103215
2007-01-08,15.88,-0.1599999999999983,103215
2007-01-09,15.77,-0.1100000000000012,103215
2007-01-10,15.59,-0.1799999999999997,103215
2007-01-11,15.78,0.1899999999999995,103215
2007-01-12,16.08,0.2999999999999989,103215
2007-01-15,16.17,0.0900000000000034,103215
2007-01-16,16.17,0.0,103215
2007-01-17,16.16,-0.0100000000000015,103215
2007-01-18,16.18,0.0199999999999995,103215
2007-01-19,16.15,-0.0300000000000011,103215
2007-01-22,16.19,0.0400000000000027,103215
2007-01-23,16.06,-0.1300000000000025,103215
2007-01-24,16.1,0.0400000000000027,103215
2007-01-25,16.23,0.129999999999999,103215
2007-01-29,16.16,-0.0700000000000002,103215
2007-01-31,16.04,-0.120000000000001,103215
2007-02-01,16.25,0.2100000000000008,103215
2007-02-02,16.39,0.1400000000000005,103215
2007-02-05,16.46,0.0700000000000002,103215
2007-02-06,16.48,0.0199999999999995,103215
2007-02-07,16.49,0.009999999999998,103215
2007-02-08,16.44,-0.0499999999999971,103215
2007-02-09,16.25,-0.1900000000000012,103215
2007-02-12,15.65,-0.5999999999999996,103215
2007-02-13,15.51,-0.1400000000000005,103215
2007-02-14,15.43,-0.08,103215
2007-02-15,15.86,0.4299999999999997,103215
2007-02-19,15.78,-0.08,103215
2007-02-20,15.54,-0.2400000000000002,103215
2007-02-21,15.56,0.0200000000000013,103215
2007-02-22,15.36,-0.200000000000001,103215
2007-02-23,14.97,-0.3899999999999988,103215
2007-02-26,15.11,0.1399999999999988,103215
2007-02-27,15.08,-0.0299999999999993,103215
2007-02-28,14.42,-0.6600000000000001,103215
2007-03-01,14.51,0.0899999999999998,103215
2007-03-02,14.27,-0.2400000000000002,103215
2007-03-05,13.68,-0.5899999999999999,103215
2007-03-06,13.88,0.200000000000001,103215
2007-03-07,13.72,-0.1600000000000001,103215
2007-03-08,14.2,0.4799999999999986,103215
2007-03-09,14.03,-0.1699999999999999,103215
2007-03-12,14.11,0.08,103215
2007-03-13,14.24,0.1300000000000007,103215
2007-03-14,13.94,-0.3000000000000007,103215
2007-03-15,13.91,-0.0299999999999993,103215
2007-03-16,13.78,-0.1300000000000007,103215
2007-03-19,13.98,0.200000000000001,103215
2007-03-20,14.14,0.1600000000000001,103215
2007-03-21,14.3,0.1600000000000001,103215
2007-03-22,14.62,0.3199999999999985,103215
2007-03-23,14.64,0.0200000000000013,103215
2007-03-26,14.54,-0.1000000000000014,103215
2007-03-28,14.36,-0.1799999999999997,103215
2007-03-29,14.42,0.0600000000000005,103215
2007-03-30,14.62,0.1999999999999993,103215
2007-04-02,13.98,-0.6399999999999988,103215
2007-04-03,14.07,0.0899999999999998,103215
2007-04-04,14.22,0.1500000000000003,103215
2007-04-05,14.39,0.1699999999999999,103215
2007-04-09,14.66,0.2699999999999996,103215
2007-04-10,14.69,0.0299999999999993,103215
2007-04-11,14.72,0.0300000000000011,103215
2007-04-12,14.6,-0.120000000000001,103215
2007-04-13,14.83,0.2300000000000004,103215
2007-04-16,15.21,0.3800000000000008,103215
2007-04-17,15.08,-0.1300000000000007,103215
2007-04-18,15.11,0.0299999999999993,103215
2007-04-19,15.0,-0.1099999999999994,103215
2007-04-20,15.17,0.1699999999999999,103215
2007-04-23,15.23,0.0600000000000005,103215
2007-04-24,15.54,0.3099999999999987,103215
2007-04-25,15.67,0.1300000000000007,103215
2007-04-26,15.63,-0.0399999999999991,103215
2007-04-27,15.4,-0.2300000000000004,103215
2007-04-30,15.45,0.0499999999999989,103215
2007-05-03,15.61,0.1600000000000001,103215
2007-05-04,15.55,-0.0599999999999987,103215
2007-05-07,15.42,-0.1300000000000007,103215
2007-05-08,15.22,-0.1999999999999993,103215
2007-05-09,15.19,-0.0300000000000011,103215
2007-05-10,15.1,-0.0899999999999998,103215
2007-05-11,15.14,0.0400000000000009,103215
2007-05-14,15.4,0.2599999999999998,103215
2007-05-15,15.4,0.0,103215
2007-05-16,15.59,0.1899999999999995,103215
2007-05-17,15.69,0.0999999999999996,103215
2007-05-18,15.69,0.0,103215
2007-05-21,15.83,0.1400000000000005,103215
2007-05-22,15.87,0.0399999999999991,103215
2007-05-23,15.79,-0.08,103215
2007-05-24,15.65,-0.1399999999999988,103215
2007-05-25,15.72,0.0700000000000002,103215
2007-05-28,15.99,0.2699999999999996,103215
2007-05-29,16.1,0.1100000000000012,103215
2007-05-30,15.84,-0.2600000000000015,103215
2007-05-31,16.01,0.1700000000000017,103215
2007-06-01,16.14,0.129999999999999,103215
2007-06-04,15.97,-0.1699999999999999,103215
2007-06-05,16.04,0.0699999999999985,103215
2007-06-06,15.76,-0.2799999999999993,103215
2007-06-07,15.67,-0.0899999999999998,103215
2007-06-08,15.54,-0.1300000000000007,103215
2007-06-11,15.49,-0.0499999999999989,103215
2007-06-12,15.46,-0.0299999999999993,103215
2007-06-13,15.37,-0.0900000000000016,103215
2007-06-14,15.58,0.2100000000000008,103215
2007-06-15,15.64,0.0600000000000005,103215
2007-06-18,15.59,-0.0500000000000007,103215
2007-06-19,15.78,0.1899999999999995,103215
2007-06-20,15.97,0.1900000000000012,103215
2007-06-21,16.07,0.0999999999999996,103215
2007-06-22,16.0,-0.0700000000000002,103215
2007-06-25,15.99,-0.0099999999999997,103215
2007-06-26,16.06,0.0699999999999985,103215
2007-06-27,15.94,-0.1199999999999992,103215
2007-06-28,15.97,0.0300000000000011,103215
2007-06-29,16.17,0.200000000000001,103215
2007-07-02,16.35,0.1799999999999997,103215
2007-07-03,16.49,0.139999999999997,103215
2007-07-04,16.48,-0.009999999999998,103215
2007-07-05,16.51,0.0300000000000011,103215
2007-07-06,16.66,0.1499999999999985,103215
2007-07-09,16.78,0.120000000000001,103215
2007-07-10,16.72,-0.0600000000000022,103215
2007-07-11,16.7,-0.0199999999999995,103215
2007-07-12,16.93,0.2300000000000004,103215
2007-07-13,17.12,0.1900000000000012,103215
2007-07-16,17.05,-0.0700000000000002,103215
2007-07-17,16.93,-0.120000000000001,103215
2007-07-18,16.91,-0.0199999999999995,103215
2007-07-19,17.12,0.2100000000000008,103215
2007-07-20,17.23,0.1099999999999994,103215
2007-07-23,17.38,0.1499999999999985,103215
2007-07-24,17.4,0.0199999999999995,103215
2007-07-25,17.25,-0.1499999999999985,103215
2007-07-26,17.37,0.120000000000001,103215
2007-07-27,16.78,-0.5899999999999999,103215
2007-07-30,16.78,0.0,103215
2007-07-31,17.13,0.3499999999999978,103215
2007-08-01,16.53,-0.5999999999999979,103215
2007-08-02,16.63,0.0999999999999978,103215
2007-08-03,16.86,0.2300000000000004,103215
2007-08-06,16.61,-0.25,103215
2007-08-07,16.65,0.0399999999999991,103215
2007-08-08,16.97,0.3200000000000003,103215
2007-08-09,16.73,-0.2399999999999984,103215
2007-08-10,16.55,-0.1799999999999997,103215
2007-08-13,16.77,0.2199999999999988,103215
2007-08-14,16.76,-0.009999999999998,103215
2007-08-16,16.03,-0.7300000000000004,103215
2007-08-17,15.74,-0.2900000000000009,103215
2007-08-20,16.0,0.2599999999999998,103215
2007-08-21,15.51,-0.4900000000000002,103215
2007-08-22,15.65,0.1400000000000005,103215
2007-08-23,15.52,-0.1300000000000007,103215
2007-08-24,15.78,0.2599999999999998,103215
2007-08-27,16.35,0.5700000000000021,103215
2007-08-28,16.41,0.0599999999999987,103215
2007-08-29,16.52,0.1099999999999994,103215
2007-08-30,16.62,0.1000000000000014,103215
2007-08-31,16.92,0.3000000000000007,103215
2007-09-03,17.15,0.2299999999999968,103215
